date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:47:10	9004/9004	---M-Z	200	added ('OK')	text/css	etag:%22232c-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/classic.min.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/classic.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
08:47:10	9118/9118	---M-Z	200	added ('OK')	text/css	etag:%22239e-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/monolith.min.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/monolith.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
08:47:10	9216/9216	---M-Z	200	added ('OK')	text/css	etag:%222400-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/nano.min.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/themes/nano.min.css	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
08:47:11	23556/23556	---M-Z	200	added ('OK')	application/javascript	etag:%225c04-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/pickr.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/@simonwep/pickr/pickr.min.js	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
08:47:11	3788/3788	---M-Z	200	added ('OK')	application/javascript	etag:%22ecc-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-pickers.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/form-pickers.init.js	(from https://themesbrand.com/velzon/html/default/forms-pickers.html)
08:47:11	1470/1470	---M-Z	200	added ('OK')	application/javascript	etag:%225be-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-masks.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/form-masks.init.js	(from https://themesbrand.com/velzon/html/default/forms-masks.html)
08:47:12	1290/1290	---M-Z	200	added ('OK')	text/css	etag:%2250a-6074310200c0e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.css	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
08:47:12	3093/3093	---M-Z	200	added ('OK')	text/css	etag:%22c15-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/css/autoComplete.css	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
08:47:12	3931/3931	---M-Z	200	added ('OK')	application/javascript	etag:%22f5b-6074310200c0e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/multi.js/multi.min.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
08:47:13	9088/9088	---M-Z	200	added ('OK')	application/javascript	etag:%222380-60743101a9d6c-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/autoComplete.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/@tarekraafat/autocomplete.js/autoComplete.min.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
08:47:13	1614/1614	---M-Z	200	added ('OK')	application/javascript	etag:%2264e-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-advanced.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
08:47:14	3558/3558	---M-Z	200	added ('OK')	application/javascript	etag:%22de6-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/flag-input.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/flag-input.init.js	(from https://themesbrand.com/velzon/html/default/forms-advanced.html)
08:47:15	5872/5872	---M-Z	200	added ('OK')	application/javascript	etag:%2216f0-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/range-sliders.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/velzon/html/default/forms-range-sliders.html)
08:47:15	2238/2238	---M-Z	200	added ('OK')	application/javascript	etag:%228be-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-wizard.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/form-wizard.init.js	(from https://themesbrand.com/velzon/html/default/forms-wizard.html)
08:47:16	9020/9020	---M-Z	200	added ('OK')	text/css	etag:%22233c-60743102069ce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.core.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/quill/quill.core.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
08:47:16	25273/25273	---M-Z	200	added ('OK')	text/css	etag:%2262b9-60743102069ce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.bubble.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/quill/quill.bubble.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
08:47:16	24743/24743	---M-Z	200	added ('OK')	text/css	etag:%2260a7-607431020890e-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.snow.css	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/quill/quill.snow.css	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
08:47:17	1024/1024	---M-Z	200	added ('OK')	application/javascript	etag:%22400-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-editor.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
08:47:17	216333/216333	---M-Z	200	added ('OK')	application/javascript	etag:%2234d0d-60743102069ce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/quill/quill.min.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/quill/quill.min.js	(from https://themesbrand.com/velzon/html/default/forms-editors.html)
08:47:17	2144/2144	---M--	200	added ('OK')	image/png	etag:%22860-607431018c8ab%22	https://themesbrand.com/velzon/html/default/assets/images/new-document.png	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/images/new-document.png	(from https://themesbrand.com/velzon/html/default/forms-file-uploads.html)
08:47:18	1223/1223	---M-Z	200	added ('OK')	application/javascript	etag:%224c7-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/form-file-upload.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/form-file-upload.init.js	(from https://themesbrand.com/velzon/html/default/forms-file-uploads.html)
08:47:20	16264/16264	---M-Z	200	added ('OK')	text/css	etag:W/%223f88-kT+fe5U1rseQyjzp1uNaz682mZM%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	C:/Users/DELL/Downloads/Admin%20Template/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
08:47:21	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/Users/DELL/Downloads/Admin%20Template/code.jquery.com/jquery-3.6.0.min.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
08:47:21	73163/73163	---M-Z	200	added ('OK')	application/javascript	etag:W/%2211dcb-beEOdKmS/KFegD2RDRMPgmYxy4Y%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
08:47:21	1231/1231	---M-Z	200	added ('OK')	application/javascript	etag:%224cf-607431019a36b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/select2.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/select2.init.js	(from https://themesbrand.com/velzon/html/default/forms-select2.html)
08:47:22	10036/10036	---M-Z	200	added ('OK')	application/javascript	etag:%222734-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/gridjs.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/gridjs.init.js	(from https://themesbrand.com/velzon/html/default/tables-gridjs.html)
08:47:22	10271/10271	---M-Z	200	added ('OK')	application/javascript	etag:%22281f-607431019842b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/listjs.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/listjs.init.js	(from https://themesbrand.com/velzon/html/default/tables-listjs.html)
08:47:23	8144/8144	---M-Z	200	added ('OK')	text/css	etag:%221160ec9-1fd0-601c604c54711-gzip%22	https://cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/1.11.5/css/dataTables.bootstrap5.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:23	4301/4301	---M-Z	200	added ('OK')	text/css	etag:%221420d84-10cd-601c60939d771-gzip%22	https://cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/responsive/2.2.9/css/responsive.bootstrap.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:24	16075/16075	---M-Z	200	added ('OK')	text/css	etag:%2224e0005-3ecb-5f4574db57cc8-gzip%22	https://cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/buttons/2.2.2/css/buttons.dataTables.min.css	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:25	88048/88048	---M-Z	200	added ('OK')	application/javascript	etag:%221160f2e-157f0-5fab80b3714ea-gzip%22	https://cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/1.11.5/js/jquery.dataTables.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:25	4480/4480	---M-Z	200	added ('OK')	application/javascript	etag:%221161145-1180-5fab80b35e052-gzip%22	https://cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/1.11.5/js/dataTables.bootstrap5.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:25	16849/16849	---M-Z	200	added ('OK')	application/javascript	etag:%221861383-41d1-5f4574eca9e18-gzip%22	https://cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/responsive/2.2.9/js/dataTables.responsive.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:26	25183/25183	---M-Z	200	added ('OK')	application/javascript	etag:%2224e0012-625f-5fab80d21cdea-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/buttons/2.2.2/js/dataTables.buttons.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:26	2514/2514	---M-Z	200	added ('OK')	application/javascript	etag:%2224e000e-9d2-5fab80d21ca02-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/buttons.print.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/buttons/2.2.2/js/buttons.print.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:26	25103/25103	---M-Z	200	added ('OK')	application/javascript	etag:%2224e000a-620f-5fab80d21ca02-gzip%22	https://cdn.datatables.net/buttons/2.2.2/js/buttons.html5.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdn.datatables.net/buttons/2.2.2/js/buttons.html5.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:27	926228/926228	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-e2214%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	C:/Users/DELL/Downloads/Admin%20Template/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/vfs_fonts.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:28	101939/101939	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-18e33%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.3/jszip.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:28	1093401/1093401	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03f87-10af19%22	https://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	C:/Users/DELL/Downloads/Admin%20Template/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.53/pdfmake.min.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:29	1451/1451	---M-Z	200	added ('OK')	application/javascript	etag:%225ab-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/datatables.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/datatables.init.js	(from https://themesbrand.com/velzon/html/default/tables-datatables.html)
08:47:31	6010/6010	---M-Z	200	added ('OK')	application/javascript	etag:%22177a-5ed682dd70040-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/stock-prices.js	C:/Users/DELL/Downloads/Admin%20Template/img.themesbrand.com/velzon/apexchart-js/stock-prices.js	(from https://themesbrand.com/velzon/html/default/charts-apex-line.html)
08:47:31	17787/17787	---M-Z	200	added ('OK')	application/javascript	etag:%22457b-607431019748b-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-line.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-line.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-line.html)
08:47:32	20970/20970	---M-Z	200	added ('OK')	application/javascript	etag:%2251ea-5ed682e6f96c0-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/github-data.js	C:/Users/DELL/Downloads/Admin%20Template/img.themesbrand.com/velzon/apexchart-js/github-data.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
08:47:33	23541/23541	---M-Z	200	added ('OK')	application/javascript	etag:%225bf5-5ed682eda6680-gzip%22	https://img.themesbrand.com/velzon/apexchart-js/irregular-data-series.js	C:/Users/DELL/Downloads/Admin%20Template/img.themesbrand.com/velzon/apexchart-js/irregular-data-series.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
08:47:34	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%2224d9d-60743101fecce-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/moment/moment.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/libs/moment/moment.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
08:47:35	15244/15244	---M-Z	200	added ('OK')	application/javascript	etag:%223b8c-60743101964eb-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-area.init.js	C:/Users/DELL/Downloads/Admin%20Template/themesbrand.com/velzon/html/default/assets/js/pages/apexcharts-area.init.js	(from https://themesbrand.com/velzon/html/default/charts-apex-area.html)
